0,1,2,3,4,5,6,7,8,9,10,11,target
1.9133527126631584,1.6207099176444344,0.31818802714011857,2.5878551808770873,3.338933133461106,-1.1648280428339894,-0.9651601293524094,-0.6091778615755743,-0.04008245237173804,0.3798827508767559,-0.10952560185569353,-0.275798075686662,1
-0.8007023690990185,0.8494282202970928,1.1568478792974886,-0.4786662565163836,-0.02988406591965145,0.2575766623494521,-0.6814793981798934,-1.4698793846308853,0.6930442026492447,0.42301984385375696,-0.33375983324109093,-0.0855001215592399,0
-0.015451077319194418,2.482340705030112,1.896099823582337,1.4300551222753566,0.3384363274355669,0.4227968833408583,-0.22420534498634764,1.273310503941751,-0.8052527484015789,0.5052836255116754,-0.09850827190272583,0.7410064711330638,0
-1.8179398385003345,1.877071421669245,-0.5969168826485624,-0.4724352998593282,0.24524190544285002,0.291540778765151,-0.7417186796895036,-0.6614257938487939,-0.21616080651755606,-0.6225195524131399,0.5479603807849137,0.7342125318504368,1
3.9061154563772336,0.7409638278635153,-0.32321201728524845,2.0287130056033416,0.8903842825710236,-1.6129860118371586,-1.0633673789279785,0.1416147873693275,3.140786884731038,-2.150829218314487,-0.21821818572424997,1.0087178007462272,0
2.339876358270798,0.7517755516951252,-2.916461055875701,0.48826094133653153,0.5295300847923897,-1.4442789763642554,2.84815348324556,-0.9928275799951524,0.60432045413067,1.599437929988598,-0.08333524785653172,-0.6104337162181346,0
-0.6058819859855802,3.2677451798429296,-1.0469254692363887,-1.0454538657153882,1.0390752032349027,-0.02648403166242129,-0.4124200755896546,-0.7220941092665532,-0.3642641177733404,0.6240847778917239,0.261788189764302,-0.15953976719407587,1
-0.8733807893818225,-0.3052837159700502,0.5407978146113078,-1.3583525858348335,0.7398011608027972,1.633606786881618,0.6245281733130233,-1.1210119473178455,0.5531149467410552,0.8218975224536177,0.23862575844689565,0.9613706847275107,1
-1.2767288764440863,-0.08030850825566248,-1.7256387611807322,1.2545567205297816,-0.026125808061005167,-0.5934002790646256,-0.32778844755333564,0.9231250630611644,-0.17210635738895633,-0.7307382914882036,0.3606259950118822,0.5661318319076752,1
-1.6127141207195523,-1.6859734610587382,-0.2791480290953969,-0.30851500283963534,-1.0192876833001365,0.1857010426110304,0.008350509450941509,-0.2866332542017017,-0.23039267853303433,0.0984988315051372,-0.9564690328688175,-0.22394039953612263,1
-1.5610186115880678,-1.0924832210190372,0.9467882829696697,-0.808178714495471,1.068531188311966,-0.7597363674075334,1.3717721568919485,-1.1556442026875653,0.8209450850715202,-0.17843971929182584,-1.0970799704802157,-0.47834858204222325,0
-0.7563366142487424,1.60104344277608,1.6676851036563167,1.4107874529710294,1.6297832275743291,-0.9688135156542552,1.7386166209964635,1.1219385149620296,-1.2596326697256455,0.348771202832661,-0.3869750280936673,-0.21345641566300969,1
0.8032945983892574,-0.9561405821863102,0.4087402333111923,-1.2552352322593232,0.07967577346921914,1.0747681464500594,0.18515836406947403,-1.9582668898923632,-1.0414143817022372,-0.43473921973961405,0.4573706898440274,-0.8966999268026526,1
